"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","run","gini","alpha","xmin","loglik","KS.stat","KS.p"
571,2654,2473.295455,0.62817053,0.145954916,801.7954545,5.829556769,0.939009766,6.48389528,1.339465956,13.58287122,0.866954788,22.38731621,0.434103694,0.680404791,0.159981457,3.156029294,3.752558984,3.87962963,0.351682431,7.759259259,0.027777778,93.77777778,0.254586362,108,419,2.727366255,571,0.781713137402662,2.41846723425678,0.037037037037037,17.038962750189,0.173334372441463,0.949691857085945
572,2819,2699.613636,0.620279169,0.160731375,880.7613636,5.779448319,1.027143614,6.475102903,1.496018643,13.58868733,0.990846223,22.36382479,0.399446863,0.695968582,0.163449314,3.129346795,3.745327428,4.161904762,0.36535163,8.323809524,0.024390244,92.23809524,0.304578755,105,437,2.74739229,572,0.796729674487745,3.6270361251044,0.0761904761904762,11.9491373615211,0.183580339877872,0.987511044403664
573,6938,6154.468085,0.520642109,0.19349352,1705.744681,6.36956612,1.025544241,7.402391265,1.661642394,14.21565661,1.145586086,22.45651559,0.325736552,0.859018495,0.195565439,3.179987733,3.695402916,2.919191919,0.248503937,5.838383838,0.034482759,93.83838384,0.22613894,99,289,2.885623916,573,0.70064437980264,2.58452670055567,0.0606060606060606,11.1933456311538,0.170198001080546,0.987316004770956
574,1506,1327.515789,0.647652682,0.125926077,619.1052632,5.784380168,0.848434679,6.374092442,1.15510344,13.4838306,0.721245814,22.36378053,0.478233742,0.650296951,0.147308786,3.124626112,3.76091933,5.954954955,0.343614314,11.90990991,0.019607843,78.06306306,0.346273546,111,661,2.397532668,574,0.645561896557911,5.00809049905509,0.0540540540540541,21.3961321750342,0.1751833846754,0.966754496735125
575,2177,2190.710843,0.636994015,0.150525571,766.9518072,5.731511979,0.99111164,6.372457943,1.406010542,13.51772586,0.923350546,22.33681481,0.35878202,0.666862296,0.154604167,3.115962526,3.765145902,2.212962963,0.293684211,4.425925926,0.058823529,152.75,0.108168917,108,239,3.819444444,575,0.780419027203594,2.23512076284542,0.0277777777777778,23.494387144016,0.139514418531617,0.973637936871597
576,8226,7611.217391,0.495135,0.202751512,2030.423913,6.537489466,0.985359331,7.676640884,1.672549317,14.41681625,1.185341218,22.50026309,0.374192578,0.902233292,0.197530001,3.174043022,3.645143099,4.5,0.359589041,9,0.016129032,74,0.525252525,100,450,2.47,576,0.681237539508874,2.57968564090873,0.03,27.9689570481661,0.198534570347248,0.684752862620635
577,1250,1030.479167,0.650576889,0.11237503,540.7916667,5.733379924,0.791270812,6.300391839,1.046421491,13.41708503,0.663234273,22.30057135,0.420930289,0.639106502,0.149214875,3.157883583,3.777610047,3.690909091,0.240872211,7.381818182,0.020833333,87.59090909,0.363469558,110,406,2.583471074,577,0.587432727272727,2.29112350458233,0.0272727272727273,26.6323570444025,0.164610659204089,0.872755005417692
578,3976,3563.01087,0.625276265,0.168230117,938.3043478,5.775165501,1.034007291,6.467344551,1.533156919,13.60533482,0.992321682,22.33578056,0.469030193,0.689797943,0.164134339,3.121012118,3.771357581,3.945945946,0.308016194,7.891891892,0.027777778,108.6666667,0.246437346,111,438,2.948948949,578,0.840067431616727,2.91621646562457,0.0540540540540541,15.6554607129276,0.181700684210532,0.954331799546148
579,1801,1619.314607,0.643487047,0.131777575,660.1685393,5.735430743,0.911890471,6.339238652,1.252295649,13.39962752,0.831624915,22.30161097,0.398755465,0.656472229,0.149644926,3.062837953,3.773443018,4.774774775,0.333826374,9.54954955,0.020833333,99.45045045,0.34045864,111,530,2.782890999,579,0.732856120973834,2.54753083010339,0.027027027027027,32.746648074029,0.153846153846154,0.894802945058597
580,1110,1061.418605,0.659255062,0.120305143,530.1744186,5.631238443,0.859767494,6.181827941,1.135846993,13.37220042,0.690514497,22.3288579,0.394484149,0.627672837,0.156590685,3.136084456,3.798093481,3.349514563,0.299416721,6.699029126,0.025641026,85.34951456,0.306872263,103,345,2.64756339,580,0.636560832677336,2.19530715310007,0.0194174757281553,35.9725163698886,0.266666666666667,0.205256796480278
581,1357,1332.546512,0.643758734,0.136221878,638.2790698,5.741719226,0.97187399,6.341023554,1.296480214,13.38457267,0.82505018,22.3007816,0.36373428,0.656224858,0.147082094,3.035477722,3.756377986,3.165137615,0.219949437,6.330275229,0.024390244,92.3853211,0.311756711,109,345,2.685969195,581,0.650639227113237,2.41995055405774,0.036697247706422,23.0279117098437,0.169800354134919,0.879503728837872
582,5542,5287.426966,0.54959751,0.181036944,1461.337079,6.202899502,1.043564424,7.128096554,1.636407589,13.98699148,1.163006079,22.41692676,0.358987635,0.808646986,0.175405025,3.13232803,3.708622428,2.833333333,0.305860806,5.666666667,0.029411765,109.8039216,0.270627063,102,289,3.143214148,582,0.767224970103523,2.42542419385259,0.0294117647058824,27.722070518458,0.166666666666667,0.863055316066449
583,3495,3750.428571,0.638789788,0.167888777,938.8311688,5.75919793,0.995322082,6.422850338,1.51032608,13.61506956,1.045949064,22.37504332,0.471158106,0.66575725,0.151049328,3.134002523,3.758090863,5.188888889,0.410220014,10.37777778,0.021276596,65.41111111,0.400249688,90,467,2.442469136,583,0.854309330790017,2.5834214375956,0.0444444444444444,15.0185171657616,0.234175502510962,0.772643778662552
584,2036,2383.267606,0.623743208,0.149972074,821.0422535,5.907031086,0.846760193,6.577578406,1.282171112,13.62378606,0.821852262,22.40128121,0.310277389,0.685915522,0.155366963,3.129815293,3.74109947,3.674418605,0.269482884,7.348837209,0.027777778,64.38372093,0.325307798,86,316,2.485667929,584,0.774295243751999,2.7079748912879,0.0348837209302326,29.1301844488622,0.166666666666667,0.863055316066449
585,1527,1332.552083,0.636104505,0.120032137,618.6875,5.792481717,0.837019496,6.397087348,1.134986037,13.43097517,0.727405242,22.29956847,0.37240361,0.661229851,0.152840941,3.139221106,3.794525538,4.189189189,0.255735035,8.378378378,0.02173913,84.93693694,0.332923833,111,465,2.521386251,585,0.626724956783896,2.98687611177058,0.0540540540540541,13.894735326293,0.230390752581429,0.851381250131349
586,1828,1990.38961,0.647691988,0.154474468,685.6103896,5.60813158,1.004300161,6.214663925,1.416515289,13.46203943,0.904746274,22.32563245,0.532198197,0.647483127,0.161239198,3.1215781,3.783665502,2.446808511,0.27109336,4.893617021,0.038461538,109.8617021,0.216197666,94,230,3.326844726,586,0.793775315424369,2.09173195398468,0.0319148936170213,16.2726272871864,0.147261835025304,0.981788911082201
587,5174,4432.5,0.583519489,0.180507642,1254.010204,6.06191342,1.023129443,6.883748972,1.595914633,13.90460218,1.099057542,22.42157988,0.436512022,0.755485604,0.173190891,3.161001399,3.745690472,4.45045045,0.350525544,8.900900901,0.022222222,89.35135135,0.319082719,111,494,2.60092525,587,0.784605633851864,2.73482063532616,0.045045045045045,15.9013498543208,0.177605571042859,0.962425923574374
588,7543,6565.113402,0.531299108,0.187696417,1676.14433,6.349544714,0.924254231,7.347735739,1.585720656,14.12982842,1.197965409,22.4601101,0.356830961,0.839342755,0.184789779,3.139830282,3.677693178,3.521367521,0.316825397,7.042735043,0.035714286,119.1880342,0.172045388,117,412,3.028855285,588,0.782057514126981,2.66091805403849,0.0512820512820513,12.6274583467137,0.128366113154858,0.999832895323167
589,1181,1109.139535,0.653931654,0.119471712,561.2209302,5.726839916,0.873086165,6.289806711,1.152315463,13.43474623,0.615915214,22.35865392,0.399470974,0.635895738,0.142854363,3.124496086,3.741927057,4.307692308,0.265319321,8.615384615,0.032258065,79,0.207617625,104,448,2.509615385,589,0.609628411385398,4.00513099955515,0.0769230769230769,10.3962366472446,0.197672367591733,0.989737562533718
590,1109,1087.430233,0.671444454,0.12350488,509.8604651,5.52650168,0.909759427,6.052980245,1.203338626,13.29634746,0.74849611,22.30679013,0.395865227,0.614042988,0.149779693,3.093767467,3.751196172,2.688073394,0.172692173,5.376146789,0.041666667,110.6513761,0.163183826,109,293,3.021126168,590,0.698472051025389,2.6400950677786,0.0275229357798165,36.1911727181294,0.246044271149836,0.323907176718478
591,1692,2361.372881,0.60495314,0.1487683,886.8983051,5.982155932,0.870925269,6.699089231,1.302042405,13.65908457,0.897494938,22.36304122,0.401790685,0.7120431,0.160579939,3.136302141,3.728420649,6.461538462,0.548780488,12.92307692,0.024390244,49.88461538,0.351648352,78,504,2.266272189,591,0.74530217615324,3.08048803789278,0.0384615384615385,26.4464771725641,0.2,0.771092223465629
592,2022,2249.368421,0.653878898,0.152429273,703.2368421,5.553637945,1.063267135,6.148419842,1.472567682,13.4896865,0.868276401,22.34570119,0.386724453,0.6391734,0.15785416,3.186151089,3.801219292,2.633333333,0.278711485,5.266666667,0.045454545,87.4,0.176779026,90,237,2.931111111,592,0.812254093856468,2.18036029375964,0.0333333333333333,18.8774533565353,0.184827823896786,0.846609050932506
593,2502,3408.131148,0.610922174,0.161065528,998.147541,6.011766012,0.863930225,6.73342174,1.359940203,13.75938663,0.930465849,22.44583975,0.379237058,0.707429423,0.156074132,3.141363769,3.716330442,3.2,0.29025974,6.4,0.034482759,65.825,0.273417722,80,256,2.633125,593,0.81337929656275,2.67616912115489,0.05,16.7443560214244,0.197332332379513,0.874698871404843
594,3588,4507.432836,0.552292178,0.193048623,1415.268657,6.102957163,1.269994556,7.021992854,1.848234804,13.93663661,1.247998478,22.34395297,0.596480144,0.803954144,0.182630454,3.096390307,3.728936493,2.230769231,0.322261484,4.461538462,0.043478261,94.30769231,0.227772228,78,174,3.405325444,594,0.710938169968271,1.87099359704224,0.0256410256410256,14.3292450011996,0.210208269980309,0.768844301558703
595,1049,1203.315068,0.701670126,0.117465707,434,5.274575244,0.871090657,5.741455935,1.168516082,13.12256439,0.79205459,22.20207161,0.528421915,0.567264977,0.145866515,3.067268509,3.746859716,1.5,0.151549943,3,0.047619048,135.3723404,0.182795699,94,141,3.869624264,595,0.778826846236537,1.7003862114175,0.0212765957446809,9.58799463417202,0.173076041275106,0.97024758146923
596,1966,1769.888889,0.63425656,0.129539917,710.0111111,5.838951123,0.892316719,6.465878254,1.230363675,13.56710779,0.747529122,22.33566413,0.362864502,0.6674866,0.150017119,3.185020123,3.776557941,4.513274336,0.267694741,9.026548673,0.025,86.28318584,0.267620101,113,510,2.518286475,596,0.715121670162677,3.16655439172282,0.0442477876106195,25.6239490184243,0.152418436493021,0.960307910922865
597,968,1809.659091,0.667729696,0.153213533,659.1590909,5.462391235,1.107450759,6.036521736,1.503822651,13.50450436,0.870154545,22.47589242,0.371619686,0.623197187,0.154120895,3.163762518,3.717628595,1.103448276,0.054054054,2.206896552,0.0625,83.44827586,0.224440411,58,64,3.860285375,597,0.794314619549729,1.48597552408914,0.0344827586206897,1.05723363646193,0.314222564239496,0.824531545315594
598,3528,3533.964706,0.613985231,0.153279347,963.1882353,5.858175432,1.032677939,6.559968433,1.496908435,13.64461761,0.999666749,22.36884635,0.432924985,0.702750077,0.169069284,3.093575741,3.732021795,2.906542056,0.199151258,5.813084112,0.04,96.51401869,0.171574678,107,311,2.794654555,598,0.83027104922966,2.04122080962037,0.0186915887850467,30.6650193931058,0.170384425223055,0.776527670331732
599,4332,4707.675325,0.594451937,0.185939421,1220.87013,5.916942576,1.118185194,6.710785048,1.715735566,13.73836335,1.192188863,22.42805602,0.428496873,0.740614162,0.181115409,3.08037532,3.73033802,2.040816327,0.229020979,4.081632653,0.043478261,115.8367347,0.184725437,98,200,3.353810912,599,0.829818908172688,1.89685923828913,0.0204081632653061,18.6023469526881,0.163002530900784,0.93192506233871
600,1669,2051.969697,0.67799706,0.141781752,612.7121212,5.461705938,0.982797143,6.001653133,1.367975695,13.31216751,0.905985988,22.24195631,0.552144169,0.603365517,0.14403545,3.144584511,3.758209449,1.933333333,0.239690722,3.866666667,0.055555556,123.1333333,0.147565543,90,174,3.725185185,600,0.841348778376939,2.22240632057282,0.0666666666666667,6.96911340009672,0.182964807030844,0.987973848296796
601,1404,1272.255556,0.646111972,0.131385384,612,5.743463187,0.910492604,6.331483894,1.217010275,13.52172729,0.696941418,22.3946528,0.433350765,0.646456853,0.155929615,3.165094073,3.771591006,4.52293578,0.317999169,9.04587156,0.022222222,83.49541284,0.323649337,109,493,2.522851612,601,0.63656917326642,4.0065181238093,0.0642201834862385,13.6785574164076,0.182303141705299,0.988457456126263
602,2669,3278.101449,0.619526114,0.182006571,977.9275362,5.763742371,1.150524269,6.478934982,1.680270509,13.64802359,1.023488638,22.34510339,0.484458167,0.692202802,0.164998853,3.099691353,3.759587067,1.534883721,0.206642066,3.069767442,0.055555556,134.0813953,0.163885089,86,132,4.106544078,602,0.81482917563411,1.9222148148862,0.0232558139534884,14.6197677496216,0.156608931853428,0.980052897460025
603,5233,5837.243243,0.569716493,0.187599379,1432.418919,6.106502476,1.046066486,6.98677835,1.673866035,13.84876128,1.282887566,22.34991906,0.435637439,0.779301846,0.172033242,3.093258592,3.711406763,4.292134831,0.395915565,8.584269663,0.029411765,68.69662921,0.277451481,89,382,2.532508522,603,0.819449603531607,2.81347530247788,0.0337078651685393,30.6381875577737,0.25,0.390817362192933
604,236,493.2777778,0.71635827,0.099535313,304.1944444,5.210634325,0.880809189,5.608195279,1.068730556,13.00642485,0.737194968,22.18818808,0.602122381,0.542601327,0.150557587,2.982924925,3.770988791,1.696428571,0.163934426,3.392857143,0.052631579,63.78571429,0.265584416,56,95,3.260204082,604,0.532233656174334,1.81939576716747,0.0357142857142857,8.33109470548893,0.191769506099022,0.930238072433654
605,8553,8580.25,0.500226034,0.203571336,2036.071429,6.418967919,1.137588515,7.538973491,1.83113122,14.35629641,1.273778136,22.50266657,0.425870024,0.892680259,0.20381988,3.19637674,3.668077235,2.739583333,0.309372157,5.479166667,0.027027027,88.39583333,0.32127193,96,263,2.831163194,605,0.750278898242332,1.75629408218123,0.0416666666666667,4.16375707560235,0.245351299879635,0.924193835658745
606,1264,1106.427083,0.656408921,0.117413422,539.6666667,5.665985104,0.90873528,6.223769535,1.174040074,13.41584206,0.651625222,22.29958238,0.39433485,0.630394148,0.146083884,3.130662888,3.804580472,4.96460177,0.344377939,9.92920354,0.025641026,84.86725664,0.250632111,113,561,2.493225781,606,0.609891340875993,3.52193734414236,0.0442477876106195,27.7341315721758,0.2,0.771092223465629
607,2972,4218.9,0.585431909,0.179188254,1195.05,5.971161586,1.10007254,6.779935654,1.664522027,13.77596244,1.146158564,22.40973825,0.414462023,0.747661262,0.170545578,3.102250805,3.720834197,1.810810811,0.237073171,3.621621622,0.041666667,86.91891892,0.265457238,74,134,3.335646457,607,0.803008257247827,2.08939880825886,0.0405405405405405,11.2901844927509,0.205213314034993,0.889085506192591
608,2487,2485.690476,0.651357722,0.156359714,771.2380952,5.652714079,0.995268266,6.268561534,1.432911863,13.53715584,0.949638756,22.43975661,0.505932744,0.654343687,0.162034844,3.133832302,3.731216266,2.177083333,0.245793709,4.354166667,0.05,115.4479167,0.154166667,96,209,3.394748264,608,0.820403598713309,2.30494491839249,0.0416666666666667,16.6907734146623,0.222222222222222,0.706688539753279
609,2916,2804.891566,0.645051675,0.15983826,817.8313253,5.694681454,0.964523427,6.327042237,1.441906904,13.54881787,0.981969274,22.34407674,0.537314984,0.656827028,0.152304112,3.160285119,3.77462248,2.401869159,0.278017241,4.803738318,0.043478261,113.1495327,0.162228884,107,257,3.105598742,609,0.834685845416201,1.88447355568951,0.0373831775700935,8.02517687641473,0.203656899161495,0.933593446716476
610,2207,2360.012987,0.638138544,0.15996183,792.1428571,5.712079163,0.982662425,6.350171181,1.442110168,13.56958093,0.916011247,22.36764177,0.483266417,0.663466187,0.158297942,3.20112425,3.742872001,2.546391753,0.238604651,5.092783505,0.05,104.2164948,0.144866838,97,247,3.13848443,610,0.803329611965675,2.0230834163726,0.0206185567010309,26.8865082990833,0.153846153846154,0.894802945058597
611,2016,3938.634146,0.63078429,0.15472494,896.8292683,5.810851273,0.899677301,6.482324049,1.3728743,13.51818978,1.021848319,22.35368574,0.554233287,0.682578484,0.14970969,3.083880845,3.743455063,2.153846154,0.272727273,4.307692308,0.055555556,44.94230769,0.248868778,52,112,2.709319527,611,0.868570665445665,3.2744821644279,0.115384615384615,7.31803297493827,0.184241925572739,0.99575951079978
612,4409,3799.239583,0.596829792,0.170516034,1097.489583,6.035083151,0.970754782,6.801160885,1.48349187,13.85416313,0.934674558,22.4722814,0.370901884,0.732642261,0.164938584,3.205914894,3.741036766,4.472727273,0.304707772,8.945454545,0.024390244,82.80909091,0.284904087,110,492,2.496528926,612,0.79069465349801,2.56264240260338,0.0363636363636364,22.6970817062427,0.218570807456588,0.66945439792861
613,383,859.9166667,0.679488788,0.109624165,456.4722222,5.581883306,0.776537782,6.079509528,1.022694957,13.30510753,0.614348394,22.34896048,0.282594878,0.594208977,0.14704391,3.1524971,3.768906303,1.76,0.2248394,3.52,0.071428571,55.24,0.193469388,50,88,3.1896,613,0.630026109660574,2.84906194707931,0.1,8.16625622380653,0.2,0.970040902662936
614,313,876.3225806,0.703656765,0.135963945,431.6774194,5.186736153,1.085017848,5.646187859,1.392095958,13.21877876,0.866754743,22.269042,0.5819049,0.563641295,0.143254767,3.124784733,3.792475415,1.930232558,0.299349241,3.860465116,0.071428571,41.13953488,0.217607973,43,83,2.890210925,614,0.711048369121034,1.89799192761249,0.0232558139534884,18.8775745273015,0.220162089839223,0.605894651964358
615,729,1091.222222,0.6929311,0.133924521,482.9259259,5.392709801,0.907929887,5.885408516,1.234863375,13.46408829,0.718533216,22.45472056,0.487226239,0.58337697,0.147393823,3.283263772,3.713329578,1.318181818,0.17027027,2.636363636,0.066666667,110.6666667,0.174825175,66,87,4.338383838,615,0.741966995053414,1.7762806153517,0.0454545454545455,4.65486473435508,0.198953734612454,0.971472439077014
616,2576,2777.666667,0.657984564,0.146867034,727.16,5.598681441,0.964686671,6.187036987,1.3863426,13.38850974,0.95072769,22.25992037,0.45607808,0.634996548,0.15554606,3.104786408,3.758302397,2.096153846,0.182592818,4.192307692,0.045454545,121.5480769,0.163181479,104,218,3.327847633,616,0.859046524128046,1.855248858768,0.0288461538461538,11.6895465292949,0.182463284081561,0.925414049052747
617,1197,1115,0.655181788,0.121060171,554.5730337,5.662491542,0.906958104,6.22206602,1.187492045,13.45692152,0.742140517,22.33390837,0.451063389,0.634688943,0.153446647,3.156935923,3.785014411,3.258928571,0.289356278,6.517857143,0.027027027,113.9196429,0.265604891,112,365,3.025350765,617,0.643401658909177,2.37032054529719,0.0267857142857143,30.2734773343938,0.153846153846154,0.894802945058597
618,4588,3856.545455,0.621922558,0.157255422,945.7575758,5.797074872,1.011799588,6.486396249,1.493751018,13.63682734,0.969681478,22.35857464,0.403008656,0.693257977,0.161915991,3.145438112,3.736048685,4.675925926,0.308577659,9.351851852,0.025641026,78.4537037,0.267739702,108,505,2.443587106,618,0.841264651748522,2.51671989288529,0.0277777777777778,36.6668820045248,0.17212990996943,0.730252316427148
619,1107,1208.106667,0.640382995,0.126037012,610.32,5.756931194,0.961024364,6.356996146,1.244869258,13.51795338,0.680728164,22.37670149,0.400166996,0.655418578,0.15041728,3.151756959,3.765644418,3.591397849,0.290419162,7.182795699,0.038461538,78.4516129,0.193665264,93,334,2.676378772,619,0.604753717788073,2.78828054797021,0.0537634408602151,13.0077726925633,0.166666666666667,0.990018308962298
620,1064,1541.22807,0.651038943,0.150303461,654.4210526,5.596495597,1.090374175,6.191158163,1.461293341,13.41771221,0.853975525,22.31097981,0.451627683,0.645526635,0.151150712,3.102781028,3.796144984,1.895522388,0.331193838,3.791044776,0.071428571,129.0746269,0.139529625,67,127,4.838048563,620,0.728930535293458,1.9962632559919,0.0298507462686567,15.3398341087267,0.222222222222222,0.706688539753279
621,4615,4380.712644,0.577363277,0.17608981,1244.873563,6.093792573,0.970214898,6.92603143,1.541924497,13.90515801,1.046285357,22.47286147,0.342976342,0.764398787,0.17981596,3.153660169,3.715724982,2.949494949,0.301122195,5.898989899,0.023809524,100.4242424,0.358173572,99,292,3.018671564,621,0.78531796841656,1.82579362590296,0.0101010101010101,45.9607358409836,0.201745865088839,0.359783066515269
622,4259,4986.319444,0.56932494,0.188754967,1344.611111,6.064077728,1.130791541,6.937136815,1.713083135,13.97419236,1.151259029,22.49151025,0.552287054,0.782597258,0.178829018,3.160908338,3.709791808,2.265822785,0.269387755,4.53164557,0.045454545,80.43037975,0.211132749,79,179,3.023553918,622,0.779935861808649,2.22464698593485,0.0506329113924051,9.77251866409376,0.182029454705749,0.974508496581629
623,2976,6076.925,0.529167609,0.194133166,1658.475,6.296169477,1.048696591,7.307206302,1.697037667,14.14487656,1.220568077,22.42968587,0.38104562,0.843754143,0.187883644,3.191985579,3.69219003,1.5,0.194560669,3,0.047619048,77.54,0.346938776,50,75,4.0816,623,0.753010752688172,1.78884855124828,0.02,14.7054480413787,0.233089920853339,0.648919158596245
624,7958,6709.814433,0.536174364,0.200512866,1705.876289,6.282679866,1.070961139,7.275748534,1.745742783,14.15868693,1.1989175,22.47860029,0.350674046,0.831352834,0.187988888,3.157674624,3.700129192,4.009259259,0.318756586,8.018518519,0.03125,91.18518519,0.214780201,108,433,2.679355281,624,0.76066944048849,3.10808328773268,0.0462962962962963,24.7814103724637,0.144779808465526,0.975228228291384
625,1095,1800.538462,0.684848755,0.14070754,572.6923077,5.389416669,0.974363806,5.904109777,1.360743208,13.24861598,0.917706693,22.29292976,0.479593396,0.594485845,0.158445571,3.053649121,3.805225884,2.723076923,0.399624765,5.446153846,0.047619048,66.04615385,0.227403846,65,177,3.016804734,625,0.816944151738672,3.51542858579361,0.107692307692308,8.13153227097344,0.188574779830243,0.994236040954668
626,1635,1535.955556,0.648113079,0.135430661,619.8555556,5.637634663,1.001184578,6.228078407,1.333176437,13.44547299,0.786031965,22.31828019,0.459577595,0.648256468,0.157360998,3.152855183,3.788868815,6.644859813,0.38573508,13.28971963,0.016949153,69.42990654,0.421795098,107,711,2.288409468,626,0.718945954442825,3.61663033869003,0.0467289719626168,18.5017515960501,0.213765522287756,0.858106540964081
627,2107,2552.594203,0.617598365,0.153215031,874.5217391,5.882173087,0.915088006,6.562428868,1.373187783,13.66225964,0.894784254,22.44424968,0.373837182,0.693250238,0.167827543,3.126184233,3.741572275,2.197802198,0.312368973,4.395604396,0.0625,117.2857143,0.117826618,91,200,3.566718995,627,0.782415496226602,2.06805965529021,0.021978021978022,27.1125939802443,0.164827499354374,0.841388531458003
628,4824,4859.658537,0.606566912,0.185829649,1170.378049,5.910823732,1.069431808,6.677807516,1.655957774,13.67583977,1.155088555,22.38520264,0.381510729,0.722991337,0.167713612,3.069038192,3.706397767,3.380434783,0.33506301,6.760869565,0.027777778,78.7826087,0.310320115,92,311,2.701795841,628,0.832350926526786,3.3348374377035,0.0652173913043478,16.2974906641904,0.232490298266779,0.780176468065097
629,934,2044.846154,0.626654662,0.147989045,772.7948718,5.792585086,0.992353168,6.442389596,1.407435339,13.68306011,0.812316905,22.40308722,0.362888434,0.679691906,0.166018099,3.221342978,3.768762739,1.423076923,0.147420147,2.846153846,0.05,65.26923077,0.316742081,52,74,3.49112426,629,0.763053862625598,1.97250330079903,0.0384615384615385,8.95016419843238,0.238847722616147,0.81939708734373
630,3913,5163.47619,0.592311993,0.190269262,1243.015873,5.929279352,1.110735885,6.744872166,1.711313807,13.82216826,1.103026533,22.40799108,0.478476985,0.747363698,0.173612193,3.106848204,3.710759731,1.93902439,0.2303207,3.87804878,0.052631579,118.1463415,0.174345077,82,159,3.869422963,630,0.849373258618863,2.09239190423458,0.0365853658536585,13.5510318762865,0.216221594896189,0.794077837069848
631,1216,1277.367089,0.670607352,0.13281761,571.1518987,5.611235153,0.914549308,6.143559267,1.241706909,13.43096519,0.747710141,22.44835721,0.462242516,0.613142604,0.148895485,3.12491658,3.707266163,2.252427184,0.21452514,4.504854369,0.055555556,126.0679612,0.122501428,103,232,3.438212838,631,0.703005237608584,2.12708639649727,0.0485436893203883,7.86112055214948,0.173696250711201,0.993537109055189
632,3319,3012.208791,0.590043037,0.17471325,1055.428571,5.994897708,1.044304313,6.77853947,1.543022352,13.77313457,1.011932515,22.41822873,0.475927682,0.738772628,0.166680678,3.133717702,3.719259965,1.833333333,0.165418652,3.666666667,0.038461538,121.0686275,0.211221122,102,187,3.364090734,632,0.723449066279118,1.74232995632227,0.0294117647058824,7.29954376609221,0.186587222922801,0.967853783565668
633,3754,4377.472222,0.582697234,0.190990446,1270.444444,6.010131654,1.10299675,6.845752536,1.700890006,13.85823298,1.150302325,22.47059487,0.454532537,0.758166006,0.177384391,3.108377522,3.730417804,1.952941176,0.229982964,3.905882353,0.047619048,115.2470588,0.191596639,85,166,3.699930796,633,0.781353223228556,2.16151374851769,0.0470588235294118,9.66590933007108,0.150214195849741,0.997443254284651
634,3466,3253.434783,0.595325685,0.163040937,1035.847826,5.977288124,0.995798309,6.742180712,1.486339867,13.68834188,1.024560986,22.33944601,0.349645708,0.739500813,0.176600259,3.129066653,3.756741974,3.425925926,0.242974109,6.851851852,0.033333333,93.9537037,0.206992039,108,370,2.730624143,634,0.767214849009425,3.71319910081845,0.111111111111111,6.5067796331634,0.221724620075369,0.989343265636674
635,1584,1631.063291,0.632553084,0.140170786,695.4683544,5.796443208,0.902078937,6.435507568,1.261412835,13.54927025,0.768545745,22.33927749,0.388570408,0.672681702,0.156807509,3.188822672,3.753303368,3.010204082,0.251474697,6.020408163,0.028571429,93.06122449,0.2884494,98,295,2.889004581,635,0.705150999793856,3.30842148503536,0.0714285714285714,15.5510206889211,0.233257427359012,0.77675582867404
636,2261,2238.573171,0.648215005,0.15542711,726.3536585,5.547827111,1.103646918,6.162764794,1.520795902,13.4647911,0.932001921,22.44526919,0.484672033,0.649549756,0.162556431,3.097480459,3.689675609,2.855855856,0.227573182,5.711711712,0.043478261,110.2612613,0.148075348,111,317,2.977680383,636,0.820740244888851,2.10886527183216,0.027027027027027,21.6800930256292,0.202992540859651,0.705923730400922
637,3290,4022.742857,0.568283024,0.193521119,1284.757143,6.081900439,1.106124355,6.956431028,1.684769112,13.87522115,1.121406875,22.44194667,0.44867616,0.778135293,0.174350309,3.067431528,3.707199657,1.602409639,0.165898618,3.204819277,0.05,107.6144578,0.192624155,83,133,3.581071273,637,0.72942468964002,1.77280243501662,0.0240963855421687,10.2250314097622,0.192458267474837,0.928373618751409
638,1695,1669.964706,0.628363473,0.144678585,718.3176471,5.739394763,1.059898079,6.379564733,1.424576578,13.44288858,0.919885339,22.29924432,0.446809562,0.6720675,0.156402824,3.023788706,3.74980214,2.184466019,0.190105614,4.368932039,0.037037037,119.0485437,0.212069294,103,225,3.30191347,638,0.68654237191053,2.15104895458986,0.058252427184466,7.13166265101081,0.216116287800959,0.942001714933645
639,9069,8335.554348,0.468136265,0.185994223,2182.23913,6.626159994,0.988087524,7.837087358,1.643470699,14.57032284,1.394148971,22.52668013,0.578910473,0.941728145,0.205594822,3.149664797,3.619114317,5.542857143,0.42475274,11.08571429,0.019230769,73.13333333,0.383791209,105,582,2.383492063,639,0.68093820392861,4.47648102057756,0.0571428571428571,19.744019898136,0.203593738393593,0.894554879036583
640,7866,6801.474227,0.564153733,0.194424708,1542.958763,6.10664288,1.062425421,7.019969416,1.73118955,14.02653649,1.268894559,22.47984931,0.431117498,0.791189879,0.18422861,3.185076298,3.703460645,3.711711712,0.34413605,7.423423423,0.025641026,97.7027027,0.277968878,111,412,2.751400049,640,0.823945226691221,2.43480221526078,0.027027027027027,31.150550487002,0.153846153846154,0.894802945058597
