"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","run","gini","alpha","xmin","loglik","KS.stat","KS.p"
547,6376,8982.341463,0.47628479,0.223185941,1794.987805,6.217313943,1.0816921,7.412788997,1.854596702,14.2300859,1.377478968,22.52020901,0.604805168,0.947344586,0.25347769,3.126288487,3.627651219,3.826530612,0.344840887,7.653061224,0.03030303,83.65306122,0.250999369,98,375,2.697001249,547,0.731989219778249,2.46055982362529,0.0306122448979592,27.7211512506903,0.166666666666667,0.863055316066449
548,7785,7725.216495,0.513889225,0.226414198,1598.42268,6.039333284,1.177811427,7.125078349,1.927957157,14.10413064,1.423340305,22.42009326,0.632657455,0.888955121,0.238725417,3.207302346,3.6846831,3.490384615,0.386163006,6.980769231,0.026315789,100.2019231,0.291448842,104,363,2.917344675,548,0.730565436490291,2.55811144743837,0.0480769230769231,14.2929512365352,0.165010524708885,0.981364504921863
549,2073,2581.787879,0.622196085,0.185755213,706.9393939,5.462041356,1.103924449,6.149334,1.598704885,13.50961221,1.084978147,22.25977482,0.683064081,0.704016006,0.197034708,3.158603815,3.739912961,2.022727273,0.287878788,4.045454545,0.041666667,120.8409091,0.217868339,88,178,3.735020661,549,0.803276981098978,2.52783657845423,0.0909090909090909,5.99252718281992,0.18321699345843,0.996069742178071
550,3420,3821.573034,0.545491771,0.188417034,1008.696629,5.900318713,0.98952304,6.80078163,1.552616561,13.72433467,1.112387257,22.40499281,0.623057238,0.813823418,0.212584339,3.097078334,3.68270834,2.549019608,0.251351351,5.098039216,0.03125,109.4509804,0.256455057,102,260,3.136293733,550,0.714958147001491,2.25770322981716,0.0196078431372549,37.1730972913709,0.219550085278216,0.423522674294629
551,9054,13408.89394,0.385919825,0.184522835,2872.166667,6.813245823,0.930371171,8.346374088,1.613658769,15.22494133,1.379225158,22.89202193,0.500219245,1.090260575,0.272158157,3.388267312,3.526472283,7.342465753,0.498158605,14.68493151,0.018867925,38.78082192,0.51826484,73,536,2.048789642,551,0.592185093397001,4.69243925909912,0.0547945205479452,17.6377720941062,0.333333333333333,0.418176179478782
552,2411,3308.09375,0.584477504,0.169984273,882.5520833,5.863111807,0.895944441,6.623677704,1.361887286,13.73277643,1.007079399,22.46916279,0.537389104,0.749293192,0.199778256,3.114930078,3.681077098,4.872727273,0.283695652,9.745454545,0.025,79.42727273,0.268390325,110,536,2.435041322,552,0.72600957731609,2.65637589235858,0.0272727272727273,41.5537491751475,0.209773350470912,0.442943632051659
553,3403,4617.323944,0.563415731,0.179509782,887.971831,5.737968161,0.963039031,6.577375393,1.519416911,13.53401148,1.029937684,22.32047346,0.500065674,0.788489943,0.204289771,3.080621301,3.723132502,1.614583333,0.147157191,3.229166667,0.055555556,170.9375,0.14495614,96,155,4.55078125,553,0.814970246841023,1.66748287973877,0.0104166666666667,22.2492898227543,0.227541704696985,0.511315257718505
554,1687,2407.129412,0.597749354,0.167952238,748.0117647,5.678622089,1.031008784,6.395630254,1.472060245,13.55646178,0.998576047,22.3188899,0.612770386,0.722884028,0.195796651,3.094269078,3.753041141,4.171717172,0.290688126,8.343434343,0.03030303,82.28282828,0.241393527,99,413,2.652178349,554,0.697059510337519,3.37780209027417,0.0606060606060606,14.7115028295863,0.166666666666667,0.990018308962298
555,1624,2969.166667,0.621709183,0.141135527,686.6666667,5.598012574,1.001746839,6.25050752,1.40170205,13.63270099,1.090043492,22.56539849,0.675691571,0.688290921,0.175331571,3.193898404,3.66073476,3.333333333,0.333905874,6.666666667,0.028571429,70.68,0.369369369,75,250,2.871466667,555,0.793711001642037,2.76772894804123,0.0666666666666667,9.86498927322053,0.231017781822107,0.905994571836132
556,2292,2831.662791,0.593557,0.172928753,783.9418605,5.70938577,0.970150533,6.451104052,1.448810471,13.56158955,1.059695101,22.41343963,0.535859741,0.7372071,0.196533961,3.081889604,3.705487794,3.038095238,0.232463295,6.076190476,0.025641026,98.46666667,0.306959707,105,319,2.866031746,556,0.763699825479931,2.29003437553413,0.0380952380952381,17.3221112436858,0.1626291878507,0.954070784138087
557,856,1179.617647,0.621207777,0.140754567,536.3676471,5.616502542,0.91293775,6.249258594,1.227227084,13.51732811,0.81580228,22.4891151,0.587327419,0.685924056,0.186724035,3.08645766,3.7326524,2.966292135,0.279401768,5.93258427,0.034482759,87.78651685,0.250766088,89,264,2.961494761,557,0.630421085792293,2.5545883698472,0.0449438202247191,14.7399199249687,0.162531236864872,0.98410348237973
558,3807,4521.595506,0.593900886,0.178029008,973.2921348,5.765128128,1.017381053,6.509079912,1.538376231,13.74861754,1.180301674,22.53426624,0.564017423,0.728235423,0.203180734,3.145856541,3.690457174,3.596153846,0.24868261,7.192307692,0.027027027,86.49038462,0.279686333,104,374,2.653661243,558,0.838710573639651,2.93677990301096,0.0480769230769231,20.9816181022052,0.181896672705948,0.895311040899456
559,854,1176.630769,0.655006597,0.153547927,551.6923077,5.593619447,0.921721158,6.166625539,1.255490923,13.8071643,0.92643564,22.68832921,0.668511777,0.633922989,0.165635681,3.3239476,3.756791501,2.048192771,0.190414508,4.096385542,0.029411765,85.80722892,0.352483103,83,170,3.055595877,559,0.67452949973195,2.10266099668616,0.036144578313253,13.7834805569055,0.150419392760338,0.98701251063672
560,1510,1603.376812,0.64298542,0.163233406,563.1594203,5.310850516,1.093608488,5.923641529,1.509458978,13.26257846,0.987440469,22.19609558,0.657304875,0.664599735,0.184963697,3.010198028,3.791161445,2.169811321,0.33897281,4.339622642,0.058823529,143.6037736,0.111051213,106,230,3.7000712,560,0.765812820192428,2.14630060143464,0.0283018867924528,19.9921076543853,0.204237662409565,0.748486124768673
561,2019,3180.153846,0.602290236,0.200440155,958.4423077,5.60139643,1.238558013,6.372890127,1.791108886,13.63810012,1.358944616,22.28926257,0.817517165,0.734342775,0.190765244,3.174554285,3.761516963,3.5,0.353932584,7,0.034482759,83.31818182,0.24137931,88,308,2.882231405,561,0.790507226799947,3.05690904767623,0.0454545454545455,26.9492044451472,0.212082847739417,0.652998777101873
562,2999,3985.518519,0.567919129,0.184249681,922.5925926,5.796205316,0.970057448,6.636190402,1.524802,13.67876017,1.099202038,22.3422514,0.622141017,0.78534101,0.206305902,3.124577694,3.7339988,3.824074074,0.44270637,7.648148148,0.035714286,114.1481481,0.180858429,108,413,3.104595336,562,0.797491139021648,2.47561798185092,0.0277777777777778,31.3917250330802,0.153846153846154,0.894802945058597
563,6729,6833.311321,0.542691701,0.212177937,1306.830189,5.861699698,1.141279414,6.814162683,1.822147112,13.95197024,1.35737294,22.49515463,0.611093639,0.833458938,0.232129947,3.174618789,3.690672249,2.775862069,0.289383025,5.551724138,0.037037037,130.3965517,0.177811094,116,322,3.239595719,563,0.79558754951548,4.61132242440811,0.120689655172414,9.5083255635723,0.202712565782724,0.986354367986392
564,1127,1287.608108,0.634635316,0.14622289,562.2432432,5.621217853,0.904937452,6.237890525,1.222418425,13.58428135,0.858365435,22.4776686,0.691759026,0.66796465,0.168485379,3.218805162,3.730578163,2.78,0.296954315,5.56,0.035714286,105.85,0.216565657,100,278,3.107,564,0.654933451641527,2.20929517443919,0.05,8.31664995275039,0.215094647648599,0.94411853143447
565,2055,3568.142857,0.637040993,0.179500463,752.4107143,5.399316099,1.138871543,6.064626625,1.655258101,13.42306988,1.197369776,22.25381848,0.820208285,0.689001718,0.191488838,3.111991941,3.784530937,2.243902439,0.27568741,4.487804878,0.05,93.62195122,0.179162903,82,184,3.271267103,565,0.830508575158745,2.42080932075685,0.0365853658536585,21.1040251060322,0.162126637647268,0.934616860626467
566,3100,3813.688889,0.571589447,0.167821221,897.4333333,5.792858082,0.899527566,6.598037859,1.413078584,13.60279316,1.147145263,22.36071581,0.606825644,0.771034372,0.195977436,3.104053065,3.711279742,4.818181818,0.230100756,9.636363636,0.034482759,88.30909091,0.168473728,110,530,2.596528926,566,0.797208211143694,3.2549224662769,0.0363636363636364,33.5383661407126,0.170217564866103,0.845599879870178
567,3478,3470.969388,0.606104462,0.171510554,790.4081633,5.743532546,0.850777912,6.458138207,1.365106033,13.6544433,0.968787872,22.52594286,0.502703002,0.711965513,0.181028254,3.168753844,3.682871071,3.405172414,0.269775187,6.810344828,0.027027027,98.25862069,0.253823088,116,395,2.68549346,567,0.821255775217624,2.26265350800074,0.0258620689655172,31.0194637863408,0.142857142857143,0.919481224354156
568,4964,6155.480519,0.518512502,0.210926482,1350.701299,6.032451714,1.04462071,7.063513482,1.740349688,13.96590075,1.262538289,22.3893771,0.550329867,0.866328012,0.233841988,3.132957311,3.673659617,3.010638298,0.373616236,6.021276596,0.03030303,95.95744681,0.279341112,94,283,3.031009507,568,0.750047147976067,2.87993474191908,0.0425531914893617,21.6854771713863,0.222222222222222,0.706688539753279
569,1802,1685.119565,0.585290846,0.147791654,681.7717391,5.874152653,0.817808458,6.60779959,1.181792724,13.67711476,0.702697158,22.4782538,0.413321819,0.737758435,0.183193336,3.133068554,3.694034169,4.238938053,0.298670181,8.477876106,0.021276596,84.86725664,0.335018963,113,479,2.493225781,569,0.636844017954486,2.32748187993916,0.0265486725663717,27.5234771023454,0.178979213446521,0.799224925212504
570,2080,2878.076923,0.565749034,0.184600671,891.3333333,5.816314286,1.041908498,6.641405019,1.538450884,13.67806224,1.020395036,22.34155708,0.48619781,0.775137816,0.20244241,3.125005816,3.729555847,2.08411215,0.190566038,4.168224299,0.041666667,164.4953271,0.177658261,107,223,4.065333217,570,0.718952192667146,2.44552236644268,0.0654205607476635,9.87169495204121,0.147947227131281,0.997960419398159
571,2654,3845.686047,0.587277407,0.159500297,877.9418605,5.837673692,0.873668775,6.589936778,1.345914033,13.77179716,1.038517754,22.54523086,0.560673925,0.737239716,0.192243561,3.23046411,3.71071686,3.87962963,0.351682431,7.759259259,0.027777778,93.77777778,0.254586362,108,419,2.727366255,571,0.781713137402662,2.41846723425678,0.037037037037037,17.038962750189,0.173334372441463,0.949691857085945
572,2819,3145.72619,0.621758226,0.180609661,884.7142857,5.685717366,1.113390605,6.388596035,1.611624241,13.9238189,1.097362895,22.68527933,0.651703773,0.698160451,0.184356156,3.316554093,3.698756866,4.161904762,0.36535163,8.323809524,0.024390244,92.23809524,0.304578755,105,437,2.74739229,572,0.796729674487745,3.6270361251044,0.0761904761904762,11.9491373615211,0.183580339877872,0.987511044403664
573,6938,7768.880435,0.485089138,0.213721884,1641.119565,6.197267385,1.008960335,7.34360915,1.742841866,14.16829442,1.353824808,22.51754113,0.558595317,0.925919324,0.248562274,3.160411483,3.629097706,2.919191919,0.248503937,5.838383838,0.034482759,93.83838384,0.22613894,99,289,2.885623916,573,0.70064437980264,2.58452670055567,0.0606060606060606,11.1933456311538,0.170198001080546,0.987316004770956
574,1506,1642.063158,0.622043996,0.151602663,650.8315789,5.725433115,0.895047427,6.37701234,1.257666401,13.7224547,0.930962119,22.57296487,0.53639715,0.689326406,0.181576236,3.189647854,3.72052131,5.954954955,0.343614314,11.90990991,0.019607843,78.06306306,0.346273546,111,661,2.397532668,574,0.645561896557911,5.00809049905509,0.0540540540540541,21.3961321750342,0.1751833846754,0.966754496735125
575,2177,2568.85,0.595459919,0.165254827,734.725,5.605552735,0.985367743,6.333557699,1.457678535,13.4694086,1.027063145,22.35056325,0.581921631,0.729377186,0.195699678,3.095894137,3.730555015,2.212962963,0.293684211,4.425925926,0.058823529,152.75,0.108168917,108,239,3.819444444,575,0.780419027203594,2.23512076284542,0.0277777777777778,23.494387144016,0.139514418531617,0.973637936871597
576,8226,8320.532609,0.476322625,0.226572828,1871.51087,6.315648142,1.085879612,7.52672025,1.819408214,14.41418956,1.364064133,22.58745309,0.579213078,0.945670113,0.242433528,3.212374809,3.634460541,4.5,0.359589041,9,0.016129032,74,0.525252525,100,450,2.47,576,0.681237539508874,2.57968564090873,0.03,27.9689570481661,0.198534570347248,0.684752862620635
577,1250,1219.747368,0.614978844,0.136604988,568.1684211,5.679823353,0.869281343,6.319878473,1.183401718,13.60335603,0.779859535,22.51120485,0.567964251,0.684843612,0.180485675,3.219137349,3.676761986,3.690909091,0.240872211,7.381818182,0.020833333,87.59090909,0.363469558,110,406,2.583471074,577,0.587432727272727,2.29112350458233,0.0272727272727273,26.6323570444025,0.164610659204089,0.872755005417692
578,3976,3668.033333,0.574215291,0.175290184,865.6,5.742584732,0.958946497,6.546436684,1.4672244,13.53581857,1.059070607,22.35106501,0.560243901,0.770270144,0.201873823,3.051844626,3.692350888,3.945945946,0.308016194,7.891891892,0.027777778,108.6666667,0.246437346,111,438,2.948948949,578,0.840067431616727,2.91621646562457,0.0540540540540541,15.6554607129276,0.181700684210532,0.954331799546148
579,1801,2611.086957,0.61110999,0.163266467,690.5108696,5.676461351,0.950517276,6.358053937,1.381576214,13.68455278,0.917763783,22.53897397,0.531908055,0.703316452,0.193408708,3.236287325,3.708714993,4.774774775,0.333826374,9.54954955,0.020833333,99.45045045,0.34045864,111,530,2.782890999,579,0.732856120973834,2.54753083010339,0.027027027027027,32.746648074029,0.153846153846154,0.894802945058597
580,1110,1298.129412,0.636133499,0.147527983,549.4235294,5.533478706,1.030335351,6.15753634,1.35562873,13.38482183,0.931894932,22.31095721,0.636331084,0.674251311,0.168535808,3.0628955,3.765081077,3.349514563,0.299416721,6.699029126,0.025641026,85.34951456,0.306872263,103,345,2.64756339,580,0.636560832677336,2.19530715310007,0.0194174757281553,35.9725163698886,0.266666666666667,0.205256796480278
581,1357,1376.457447,0.624807754,0.147044096,603.9255319,5.622485971,0.957377594,6.267594698,1.306052321,13.62473188,0.880108098,22.51648421,0.627441545,0.685092979,0.187787701,3.203639653,3.711751186,3.165137615,0.219949437,6.330275229,0.024390244,92.3853211,0.311756711,109,345,2.685969195,581,0.650639227113237,2.41995055405774,0.036697247706422,23.0279117098437,0.169800354134919,0.879503728837872
582,5542,6483.690476,0.525215334,0.216915347,1378.47619,6.034880279,1.05764085,7.055305665,1.757712719,14.07017346,1.225514648,22.54501979,0.546616969,0.860853234,0.230246713,3.192795493,3.642646752,2.833333333,0.305860806,5.666666667,0.029411765,109.8039216,0.270627063,102,289,3.143214148,582,0.767224970103523,2.42542419385259,0.0294117647058824,27.722070518458,0.166666666666667,0.863055316066449
583,3495,4985.74026,0.62405676,0.186559295,938.3376623,5.723606825,0.904933494,6.437023759,1.498818743,13.8104299,1.108609057,22.54114724,0.519901958,0.69607024,0.187476711,3.228224326,3.702015602,5.188888889,0.410220014,10.37777778,0.021276596,65.41111111,0.400249688,90,467,2.442469136,583,0.854309330790017,2.5834214375956,0.0444444444444444,15.0185171657616,0.234175502510962,0.772643778662552
584,2036,3758.430556,0.595576027,0.162807165,912.3055556,5.9039755,0.869906345,6.650212154,1.360901926,13.94452535,1.069362794,22.69128382,0.592026399,0.730391737,0.185278727,3.242613421,3.66660718,3.674418605,0.269482884,7.348837209,0.027777778,64.38372093,0.325307798,86,316,2.485667929,584,0.774295243751999,2.7079748912879,0.0348837209302326,29.1301844488622,0.166666666666667,0.863055316066449
585,1527,1283.097087,0.61917568,0.143054827,535.4466019,5.621870322,0.846491498,6.265442246,1.183798585,13.48142558,0.71287064,22.37189238,0.523478182,0.684268593,0.176880426,3.148583767,3.756092037,4.189189189,0.255735035,8.378378378,0.02173913,84.93693694,0.332923833,111,465,2.521386251,585,0.626724956783896,2.98687611177058,0.0540540540540541,13.894735326293,0.230390752581429,0.851381250131349
586,1828,3233.746667,0.623380997,0.161424105,674.0666667,5.525129165,0.929609802,6.193896122,1.399057878,13.38109416,1.043850369,22.34586855,0.59143524,0.689567184,0.1773344,3.067826385,3.732381758,2.446808511,0.27109336,4.893617021,0.038461538,109.8617021,0.216197666,94,230,3.326844726,586,0.793775315424369,2.09173195398468,0.0319148936170213,16.2726272871864,0.147261835025304,0.981788911082201
587,5174,5846.5,0.542486261,0.201341106,1338.238636,6.038189421,1.015837567,6.988323407,1.66097194,14.10220233,1.281746235,22.57463405,0.556990561,0.825290026,0.208652576,3.241838926,3.670315479,4.45045045,0.350525544,8.900900901,0.022222222,89.35135135,0.319082719,111,494,2.60092525,587,0.784605633851864,2.73482063532616,0.045045045045045,15.9013498543208,0.177605571042859,0.962425923574374
588,7543,8335.806122,0.506391579,0.207940738,1615.387755,6.128306511,1.038019572,7.2028678,1.765226883,14.13559588,1.386544777,22.53240775,0.567725546,0.890391748,0.232886623,3.18048605,3.631688548,3.521367521,0.316825397,7.042735043,0.035714286,119.1880342,0.172045388,117,412,3.028855285,588,0.782057514126981,2.66091805403849,0.0512820512820513,12.6274583467137,0.128366113154858,0.999832895323167
589,1181,1290.202247,0.623853568,0.141443101,562.4157303,5.633924873,0.902296893,6.260856786,1.22885677,13.5501803,0.847770835,22.51703058,0.542987974,0.678773065,0.176194721,3.169405416,3.720761879,4.307692308,0.265319321,8.615384615,0.032258065,79,0.207617625,104,448,2.509615385,589,0.609628411385398,4.00513099955515,0.0769230769230769,10.3962366472446,0.197672367591733,0.989737562533718
590,1109,1173.592593,0.641654498,0.153866649,495.0740741,5.45715574,0.911327169,6.06487597,1.271285326,13.27796773,0.836698731,22.27179604,0.50804036,0.66082759,0.172935421,3.060613114,3.757011746,2.688073394,0.172692173,5.376146789,0.041666667,110.6513761,0.163183826,109,293,3.021126168,590,0.698472051025389,2.6400950677786,0.0275229357798165,36.1911727181294,0.246044271149836,0.323907176718478
591,1692,2590.035088,0.58978727,0.181127309,789.9298246,5.686184937,1.020336175,6.473223507,1.52449178,13.48939513,1.039048196,22.19900246,0.600735712,0.750464007,0.180789272,3.024294562,3.748911008,6.461538462,0.548780488,12.92307692,0.024390244,49.88461538,0.351648352,78,504,2.266272189,591,0.74530217615324,3.08048803789278,0.0384615384615385,26.4464771725641,0.2,0.771092223465629
592,2022,2849.2,0.64646218,0.1718287,635.3066667,5.440549306,0.992765535,6.06430672,1.44799659,13.45238357,0.996371668,22.37164268,0.592129573,0.658277419,0.178787021,3.147779016,3.735348645,2.633333333,0.278711485,5.266666667,0.045454545,87.4,0.176779026,90,237,2.931111111,592,0.812254093856468,2.18036029375964,0.0333333333333333,18.8774533565353,0.184827823896786,0.846609050932506
593,2502,3414.464789,0.589428677,0.180395171,861.0422535,5.720679747,1.037538892,6.488306412,1.555350307,13.72913369,1.064657263,22.50107126,0.584905218,0.744878163,0.202374836,3.15130734,3.712641501,3.2,0.29025974,6.4,0.034482759,65.825,0.273417722,80,256,2.633125,593,0.81337929656275,2.67616912115489,0.05,16.7443560214244,0.197332332379513,0.874698871404843
594,3588,5668.809524,0.518690149,0.219914579,1385.31746,5.948618502,1.214318492,6.991742094,1.89889847,13.96902432,1.350620442,22.36409542,0.645920536,0.865743076,0.226551892,3.147188565,3.706710211,2.230769231,0.322261484,4.461538462,0.043478261,94.30769231,0.227772228,78,174,3.405325444,594,0.710938169968271,1.87099359704224,0.0256410256410256,14.3292450011996,0.210208269980309,0.768844301558703
595,1049,1178.171429,0.670507751,0.143336928,417.6285714,5.23941202,0.866131382,5.773434201,1.212490486,13.07751565,0.877037922,22.22210023,0.624376539,0.621103619,0.169570128,3.036111907,3.762188967,1.5,0.151549943,3,0.047619048,135.3723404,0.182795699,94,141,3.869624264,595,0.778826846236537,1.7003862114175,0.0212765957446809,9.58799463417202,0.173076041275106,0.97024758146923
596,1966,2121.309278,0.606027669,0.163361578,700.0927835,5.719166541,0.91606844,6.419971963,1.334052135,13.60235724,0.944391299,22.46075874,0.497564654,0.715012194,0.192135493,3.118676772,3.715843619,4.513274336,0.267694741,9.026548673,0.025,86.28318584,0.267620101,113,510,2.518286475,596,0.715121670162677,3.16655439172282,0.0442477876106195,25.6239490184243,0.152418436493021,0.960307910922865
597,968,2194.28125,0.613731372,0.178063003,655.71875,5.450216298,0.975143869,6.159607809,1.483145905,13.34008644,0.99297119,22.24813881,0.608425324,0.705635951,0.17766358,3.0920745,3.75302349,1.103448276,0.054054054,2.206896552,0.0625,83.44827586,0.224440411,58,64,3.860285375,597,0.794314619549729,1.48597552408914,0.0344827586206897,1.05723363646193,0.314222564239496,0.824531545315594
598,3528,3979.139535,0.589562513,0.174572861,929.127907,5.868446541,0.929781137,6.6404589,1.438148877,13.82996091,1.03500103,22.55566549,0.562139495,0.745840807,0.192060725,3.193715048,3.685939821,2.906542056,0.199151258,5.813084112,0.04,96.51401869,0.171574678,107,311,2.794654555,598,0.83027104922966,2.04122080962037,0.0186915887850467,30.6650193931058,0.170384425223055,0.776527670331732
599,4332,6261.394366,0.573016122,0.202448604,1212.901408,5.803944873,1.100041062,6.67614953,1.756450167,13.82885436,1.380346063,22.34706546,0.762963205,0.784496175,0.204618043,3.170873907,3.692808,2.040816327,0.229020979,4.081632653,0.043478261,115.8367347,0.184725437,98,200,3.353810912,599,0.829818908172688,1.89685923828913,0.0204081632653061,18.6023469526881,0.163002530900784,0.93192506233871
600,1669,2937.436364,0.657634168,0.160215678,607.1090909,5.284837288,1.070127505,5.879917789,1.507812691,13.29393874,1.083006524,22.30930711,0.742339128,0.649956482,0.178279433,3.071162605,3.708280013,1.933333333,0.239690722,3.866666667,0.055555556,123.1333333,0.147565543,90,174,3.725185185,600,0.841348778376939,2.22240632057282,0.0666666666666667,6.96911340009672,0.182964807030844,0.987973848296796
601,1404,1251.061224,0.629444409,0.153694804,537.1020408,5.532162254,0.977637491,6.161138792,1.333286469,13.43748096,0.804355749,22.38544541,0.526701994,0.671296623,0.173441533,3.082209692,3.732370832,4.52293578,0.317999169,9.04587156,0.022222222,83.49541284,0.323649337,109,493,2.522851612,601,0.63656917326642,4.0065181238093,0.0642201834862385,13.6785574164076,0.182303141705299,0.988457456126263
602,2669,3980.85,0.585904216,0.199346751,973.6833333,5.663632947,1.077820731,6.476359524,1.667851444,13.51519831,1.20820135,22.32817434,0.665947499,0.760347427,0.196322425,3.066324434,3.688309605,1.534883721,0.206642066,3.069767442,0.055555556,134.0813953,0.163885089,86,132,4.106544078,602,0.81482917563411,1.9222148148862,0.0232558139534884,14.6197677496216,0.156608931853428,0.980052897460025
603,5233,8519.733333,0.551881369,0.214114128,1450.8,5.953178963,1.090478344,6.893952316,1.805975251,14.08686813,1.343609801,22.60215206,0.584077813,0.816812765,0.216504727,3.219117422,3.675457109,4.292134831,0.395915565,8.584269663,0.029411765,68.69662921,0.277451481,89,382,2.532508522,603,0.819449603531607,2.81347530247788,0.0337078651685393,30.6381875577737,0.25,0.390817362192933
604,236,508.8536585,0.690119039,0.107553099,290.6097561,5.046126848,0.945594298,5.512585482,1.15301682,12.99747905,0.713037326,22.32861079,0.559063592,0.593327394,0.171782105,2.995310265,3.817441002,1.696428571,0.163934426,3.392857143,0.052631579,63.78571429,0.265584416,56,95,3.260204082,604,0.532233656174334,1.81939576716747,0.0357142857142857,8.33109470548893,0.191769506099022,0.930238072433654
605,8553,10966.13924,0.464369957,0.22142428,1923.379747,6.230052423,1.082130016,7.478611075,1.864649469,14.31117914,1.394286645,22.52051254,0.586931558,0.967478977,0.260392468,3.160340822,3.594824304,2.739583333,0.309372157,5.479166667,0.027027027,88.39583333,0.32127193,96,263,2.831163194,605,0.750278898242332,1.75629408218123,0.0416666666666667,4.16375707560235,0.245351299879635,0.924193835658745
606,1264,1126.625,0.64212074,0.124454752,532.2916667,5.676860154,0.788529525,6.256204251,1.067232571,13.63751583,0.825634553,22.62114893,0.523979451,0.647712013,0.165205186,3.224192553,3.730543403,4.96460177,0.344377939,9.92920354,0.025641026,84.86725664,0.250632111,113,561,2.493225781,606,0.609891340875993,3.52193734414236,0.0442477876106195,27.7341315721758,0.2,0.771092223465629
607,2972,5177.086207,0.586732672,0.205921982,1071.431034,5.565166736,1.213879917,6.393780834,1.818927159,13.63646638,1.371515677,22.27214754,0.727984592,0.765338591,0.200522087,3.197070618,3.757633396,1.810810811,0.237073171,3.621621622,0.041666667,86.91891892,0.265457238,74,134,3.335646457,607,0.803008257247827,2.08939880825886,0.0405405405405405,11.2901844927509,0.205213314034993,0.889085506192591
608,2487,3448.378788,0.623344785,0.182699594,745.3787879,5.557727531,0.95721728,6.256347831,1.498138818,13.46888849,1.081219615,22.30917037,0.633455757,0.698000333,0.181324425,3.042824445,3.76741746,2.177083333,0.245793709,4.354166667,0.05,115.4479167,0.154166667,96,209,3.394748264,608,0.820403598713309,2.30494491839249,0.0416666666666667,16.6907734146623,0.222222222222222,0.706688539753279
609,2916,3297.3625,0.605286022,0.169035062,759.0125,5.643356067,0.973477883,6.370719133,1.4716166,13.43166939,1.015544004,22.37441307,0.562995707,0.720655819,0.181308237,3.017253854,3.712551982,2.401869159,0.278017241,4.803738318,0.043478261,113.1495327,0.162228884,107,257,3.105598742,609,0.834685845416201,1.88447355568951,0.0373831775700935,8.02517687641473,0.203656899161495,0.933593446716476
610,2207,2636.177215,0.601718915,0.180339535,712.9746835,5.507431052,1.052883869,6.237336243,1.574241784,13.51334278,1.022364949,22.37364827,0.559003869,0.721435108,0.201678889,3.137040316,3.702735698,2.546391753,0.238604651,5.092783505,0.05,104.2164948,0.144866838,97,247,3.13848443,610,0.803329611965675,2.0230834163726,0.0206185567010309,26.8865082990833,0.153846153846154,0.894802945058597
611,2016,4350.930233,0.606916026,0.182268999,829.372093,5.639248956,0.96912545,6.358257392,1.49220127,13.55900018,0.962387333,22.32946139,0.575867248,0.713926241,0.200694492,3.105763905,3.711117885,2.153846154,0.272727273,4.307692308,0.055555556,44.94230769,0.248868778,52,112,2.709319527,611,0.868570665445665,3.2744821644279,0.115384615384615,7.31803297493827,0.184241925572739,0.99575951079978
612,4409,4313.173469,0.555464949,0.175155819,1095.55102,5.987203658,0.971147096,6.849200968,1.492016586,14.03064215,1.382824491,22.62116551,0.652159575,0.791644008,0.203445412,3.211115028,3.653990689,4.472727273,0.304707772,8.945454545,0.024390244,82.80909091,0.284904087,110,492,2.496528926,612,0.79069465349801,2.56264240260338,0.0363636363636364,22.6970817062427,0.218570807456588,0.66945439792861
613,383,884.6944444,0.641892046,0.12881911,416.4722222,5.339433518,1.114855275,5.905416482,1.382110491,13.34276117,0.788691686,22.46104505,0.724239448,0.653074609,0.183101331,3.121009708,3.717997953,1.76,0.2248394,3.52,0.071428571,55.24,0.193469388,50,88,3.1896,613,0.630026109660574,2.84906194707931,0.1,8.16625622380653,0.2,0.970040902662936
614,313,798.2222222,0.651517541,0.135097398,401.8333333,5.38966266,0.887840331,5.970785407,1.189226168,13.19380882,0.605376916,22.07993993,0.540016429,0.647927815,0.17824016,3.094103702,3.899759023,1.930232558,0.299349241,3.860465116,0.071428571,41.13953488,0.217607973,43,83,2.890210925,614,0.711048369121034,1.89799192761249,0.0232558139534884,18.8775745273015,0.220162089839223,0.605894651964358
615,729,1380.886364,0.653603754,0.161503291,511.6590909,5.365017639,0.928767682,5.966963268,1.350106515,13.38395353,0.847539819,22.30053935,0.660678759,0.650521766,0.173413333,3.167015695,3.784713001,1.318181818,0.17027027,2.636363636,0.066666667,110.6666667,0.174825175,66,87,4.338383838,615,0.741966995053414,1.7762806153517,0.0454545454545455,4.65486473435508,0.198953734612454,0.971472439077014
616,2576,2938.657895,0.619921986,0.167496602,638.2631579,5.398965274,0.993720553,6.069595318,1.457581806,13.41785751,0.974800866,22.46008918,0.617468659,0.699346159,0.203239143,3.119407891,3.757672233,2.096153846,0.182592818,4.192307692,0.045454545,121.5480769,0.163181479,104,218,3.327847633,616,0.859046524128046,1.855248858768,0.0288461538461538,11.6895465292949,0.182463284081561,0.925414049052747
